Counter: 0 | X: 2.866795 | Y:0.026039 | Z: 0.001590
Counter: 98 | X: 0.028475 | Y:0.007383 | Z: 0.007185
Counter: 99 | X: 0.059133 | Y:0.008040 | Z: 0.006981
Counter: 100 | X: 0.035250 | Y:0.007555 | Z: 0.006919
Counter: 101 | X: 0.028046 | Y:0.007259 | Z: 0.007236
Counter: 102 | X: 0.045363 | Y:0.007420 | Z: 0.006682
Counter: 103 | X: 0.039332 | Y:0.007415 | Z: 0.006586
Counter: 104 | X: 0.026982 | Y:0.007195 | Z: 0.006932
Counter: 105 | X: 0.046531 | Y:0.007442 | Z: 0.007340
Counter: 106 | X: 0.038278 | Y:0.007643 | Z: 0.006849
Counter: 107 | X: 0.037975 | Y:0.007764 | Z: 0.006705
Counter: 108 | X: 0.035198 | Y:0.007407 | Z: 0.007267
Counter: 109 | X: 0.050692 | Y:0.007761 | Z: 0.007595
Counter: 110 | X: 0.033068 | Y:0.007293 | Z: 0.006702
Counter: 111 | X: 0.026816 | Y:0.007238 | Z: 0.006996
Counter: 112 | X: 0.048012 | Y:0.007489 | Z: 0.007327
Counter: 113 | X: 0.030724 | Y:0.007276 | Z: 0.006937
Counter: 114 | X: 0.028094 | Y:0.006796 | Z: 0.006995
Counter: 115 | X: 0.040005 | Y:0.008040 | Z: 0.007149
Counter: 116 | X: 0.037952 | Y:0.007657 | Z: 0.007272
Counter: 117 | X: 0.044107 | Y:0.007455 | Z: 0.006931
Counter: 118 | X: 0.036481 | Y:0.008046 | Z: 0.006843
Counter: 119 | X: 0.068799 | Y:0.007919 | Z: 0.006482
Counter: 120 | X: 0.032977 | Y:0.007843 | Z: 0.006573
Counter: 121 | X: 0.047626 | Y:0.008022 | Z: 0.006597
Counter: 122 | X: 0.025524 | Y:0.007768 | Z: 0.006785
Counter: 123 | X: 0.028672 | Y:0.007342 | Z: 0.007121
Counter: 124 | X: 0.044950 | Y:0.007966 | Z: 0.007096
Counter: 125 | X: 0.041491 | Y:0.007316 | Z: 0.006457
Counter: 126 | X: 0.025688 | Y:0.006766 | Z: 0.006876
Counter: 127 | X: 0.039324 | Y:0.007270 | Z: 0.007118
Counter: 128 | X: 0.040745 | Y:0.007675 | Z: 0.006935
Counter: 129 | X: 0.051689 | Y:0.007236 | Z: 0.006737
Counter: 130 | X: 0.033322 | Y:0.007497 | Z: 0.007170
Counter: 131 | X: 0.043973 | Y:0.007358 | Z: 0.007435
Counter: 132 | X: 0.025577 | Y:0.006996 | Z: 0.006427
Counter: 133 | X: 0.029057 | Y:0.006524 | Z: 0.007315
Counter: 134 | X: 0.045573 | Y:0.007232 | Z: 0.007535
Counter: 135 | X: 0.026363 | Y:0.006911 | Z: 0.006697
Counter: 136 | X: 0.029197 | Y:0.006897 | Z: 0.006937
Counter: 137 | X: 0.046110 | Y:0.007579 | Z: 0.006875
Counter: 138 | X: 0.027027 | Y:0.007426 | Z: 0.006590
Counter: 139 | X: 0.029355 | Y:0.007112 | Z: 0.006991
Counter: 140 | X: 0.046538 | Y:0.007790 | Z: 0.006823
Counter: 141 | X: 0.026016 | Y:0.006738 | Z: 0.006750
Counter: 142 | X: 0.027841 | Y:0.007021 | Z: 0.007229
Counter: 143 | X: 0.052253 | Y:0.007904 | Z: 0.006859
Counter: 144 | X: 0.031758 | Y:0.007470 | Z: 0.006823
Counter: 145 | X: 0.025239 | Y:0.007039 | Z: 0.007018
Counter: 146 | X: 0.039501 | Y:0.007450 | Z: 0.006876
Counter: 147 | X: 0.036972 | Y:0.007716 | Z: 0.006828
Counter: 148 | X: 0.026773 | Y:0.006960 | Z: 0.007030
Counter: 149 | X: 0.030716 | Y:0.007580 | Z: 0.007012
Counter: 150 | X: 0.049261 | Y:0.007644 | Z: 0.006642
Counter: 151 | X: 0.025929 | Y:0.007612 | Z: 0.006530
Counter: 152 | X: 0.028518 | Y:0.006855 | Z: 0.006920
Counter: 153 | X: 0.046573 | Y:0.007596 | Z: 0.007046
Counter: 154 | X: 0.026109 | Y:0.007468 | Z: 0.007049
Counter: 155 | X: 0.027148 | Y:0.006818 | Z: 0.006935
Counter: 156 | X: 0.044614 | Y:0.007203 | Z: 0.007031
Counter: 157 | X: 0.029513 | Y:0.007670 | Z: 0.006655
Counter: 158 | X: 0.027713 | Y:0.007308 | Z: 0.007297
Counter: 159 | X: 0.041451 | Y:0.007730 | Z: 0.007032
Counter: 160 | X: 0.028981 | Y:0.007623 | Z: 0.006965
Counter: 161 | X: 0.025640 | Y:0.007422 | Z: 0.006899
Counter: 162 | X: 0.042241 | Y:0.007486 | Z: 0.007081
Counter: 163 | X: 0.033381 | Y:0.007392 | Z: 0.006788
Counter: 164 | X: 0.024910 | Y:0.007024 | Z: 0.006834
Counter: 165 | X: 0.038504 | Y:0.007569 | Z: 0.006838
Counter: 166 | X: 0.039600 | Y:0.007555 | Z: 0.007058
Counter: 167 | X: 0.034758 | Y:0.007181 | Z: 0.006874
Counter: 168 | X: 0.031649 | Y:0.007009 | Z: 0.007293
Counter: 169 | X: 0.045111 | Y:0.007699 | Z: 0.007021
Counter: 170 | X: 0.026260 | Y:0.007417 | Z: 0.006958
Counter: 171 | X: 0.028773 | Y:0.007102 | Z: 0.006925
Counter: 172 | X: 0.044442 | Y:0.007481 | Z: 0.006991
Counter: 173 | X: 0.028038 | Y:0.006999 | Z: 0.006879
Counter: 174 | X: 0.027424 | Y:0.007078 | Z: 0.007016
Counter: 175 | X: 0.063589 | Y:0.007675 | Z: 0.007121
Counter: 176 | X: 0.032117 | Y:0.007463 | Z: 0.006886
Counter: 177 | X: 0.025928 | Y:0.007742 | Z: 0.007085
Counter: 178 | X: 0.044933 | Y:0.007532 | Z: 0.007199
Counter: 179 | X: 0.032771 | Y:0.007612 | Z: 0.006933
Counter: 180 | X: 0.028186 | Y:0.007316 | Z: 0.006750
Counter: 181 | X: 0.042131 | Y:0.007131 | Z: 0.007101
Counter: 182 | X: 0.032825 | Y:0.007384 | Z: 0.007068
Counter: 183 | X: 0.026015 | Y:0.006982 | Z: 0.006854
Counter: 184 | X: 0.037409 | Y:0.007375 | Z: 0.007121
Counter: 185 | X: 0.037666 | Y:0.007360 | Z: 0.007084
Counter: 186 | X: 0.029167 | Y:0.007219 | Z: 0.006773
Counter: 187 | X: 0.032143 | Y:0.006976 | Z: 0.007156
Counter: 188 | X: 0.042872 | Y:0.007733 | Z: 0.007265
Counter: 189 | X: 0.026577 | Y:0.007211 | Z: 0.006702
Counter: 190 | X: 0.028804 | Y:0.007165 | Z: 0.007198
Counter: 0 | X: 0.045998 | Y:0.007534 | Z: 0.007159
Counter: 1 | X: 0.026106 | Y:0.007149 | Z: 0.006666
Counter: 2 | X: 0.026350 | Y:0.007363 | Z: 0.006567
Counter: 3 | X: 0.039537 | Y:0.007798 | Z: 0.006847
Counter: 4 | X: 0.028689 | Y:0.007070 | Z: 0.006823
Counter: 5 | X: 0.053416 | Y:0.007652 | Z: 0.006280
Counter: 6 | X: 0.045886 | Y:0.007530 | Z: 0.006670
Counter: 7 | X: 0.035365 | Y:0.007250 | Z: 0.006729
Counter: 8 | X: 0.027169 | Y:0.007179 | Z: 0.007106
Counter: 9 | X: 0.050826 | Y:0.007734 | Z: 0.007017
Counter: 10 | X: 0.031255 | Y:0.007272 | Z: 0.006601
Counter: 11 | X: 0.025255 | Y:0.006884 | Z: 0.006943
Counter: 12 | X: 0.038526 | Y:0.007305 | Z: 0.006819
Counter: 13 | X: 0.038115 | Y:0.007694 | Z: 0.006496
Counter: 14 | X: 0.025812 | Y:0.006936 | Z: 0.007117
Counter: 15 | X: 0.035816 | Y:0.007481 | Z: 0.007110
Counter: 16 | X: 0.038471 | Y:0.007628 | Z: 0.006807
Counter: 17 | X: 0.025341 | Y:0.006862 | Z: 0.006725
Counter: 18 | X: 0.030967 | Y:0.007513 | Z: 0.006867
Counter: 19 | X: 0.041949 | Y:0.007210 | Z: 0.006699
Counter: 20 | X: 0.025204 | Y:0.007230 | Z: 0.006585
Counter: 21 | X: 0.033773 | Y:0.007218 | Z: 0.006740
Counter: 22 | X: 0.037665 | Y:0.007874 | Z: 0.006793
Counter: 23 | X: 0.026284 | Y:0.006942 | Z: 0.006722
Counter: 24 | X: 0.030790 | Y:0.007543 | Z: 0.007292
Counter: 25 | X: 0.038288 | Y:0.007235 | Z: 0.006857
Counter: 26 | X: 0.025422 | Y:0.007209 | Z: 0.007007
Counter: 27 | X: 0.030393 | Y:0.007338 | Z: 0.006926
Counter: 28 | X: 0.054288 | Y:0.007655 | Z: 0.006428
Counter: 29 | X: 0.025604 | Y:0.006709 | Z: 0.006794
Counter: 30 | X: 0.027448 | Y:0.007079 | Z: 0.006548
Counter: 31 | X: 0.057358 | Y:0.007356 | Z: 0.006758
Counter: 32 | X: 0.024266 | Y:0.007058 | Z: 0.007219
Counter: 33 | X: 0.027031 | Y:0.006942 | Z: 0.006788
Counter: 34 | X: 0.040949 | Y:0.007197 | Z: 0.007039
Counter: 35 | X: 0.039006 | Y:0.007215 | Z: 0.006898
Counter: 36 | X: 0.025371 | Y:0.007321 | Z: 0.006757
Counter: 37 | X: 0.035915 | Y:0.007496 | Z: 0.007071
Counter: 38 | X: 0.039122 | Y:0.007693 | Z: 0.006733
Counter: 39 | X: 0.025396 | Y:0.007061 | Z: 0.006886
Counter: 40 | X: 0.031843 | Y:0.007453 | Z: 0.006645
Counter: 41 | X: 0.044250 | Y:0.007327 | Z: 0.006817
Counter: 42 | X: 0.025148 | Y:0.006899 | Z: 0.007171
Counter: 43 | X: 0.030476 | Y:0.007383 | Z: 0.006831
Counter: 44 | X: 0.043885 | Y:0.008407 | Z: 0.006643
Counter: 45 | X: 0.025311 | Y:0.007046 | Z: 0.006368
Counter: 46 | X: 0.031445 | Y:0.007221 | Z: 0.006952
Counter: 47 | X: 0.042626 | Y:0.007240 | Z: 0.007075
Counter: 48 | X: 0.024965 | Y:0.006951 | Z: 0.006771
Counter: 49 | X: 0.027765 | Y:0.007582 | Z: 0.006689
Counter: 50 | X: 0.068882 | Y:0.007512 | Z: 0.007059
Counter: 51 | X: 0.025672 | Y:0.007126 | Z: 0.006993
Counter: 52 | X: 0.029299 | Y:0.007037 | Z: 0.006711
Counter: 53 | X: 0.042119 | Y:0.007676 | Z: 0.007132
Counter: 54 | X: 0.037580 | Y:0.007191 | Z: 0.007048
Counter: 55 | X: 0.028671 | Y:0.006878 | Z: 0.007097
Counter: 56 | X: 0.033734 | Y:0.007567 | Z: 0.006855
Counter: 57 | X: 0.055569 | Y:0.007422 | Z: 0.006685
Counter: 58 | X: 0.025271 | Y:0.006916 | Z: 0.006763
Counter: 59 | X: 0.030889 | Y:0.007527 | Z: 0.006658
Counter: 60 | X: 0.055123 | Y:0.007414 | Z: 0.007033
Counter: 61 | X: 0.024348 | Y:0.007410 | Z: 0.006574
Counter: 62 | X: 0.030586 | Y:0.007194 | Z: 0.006822
Counter: 63 | X: 0.043044 | Y:0.008155 | Z: 0.006700
Counter: 64 | X: 0.025006 | Y:0.007024 | Z: 0.006885
Counter: 65 | X: 0.030648 | Y:0.007139 | Z: 0.007014
Counter: 66 | X: 0.046354 | Y:0.007448 | Z: 0.007010
Counter: 67 | X: 0.026470 | Y:0.006919 | Z: 0.006708
Counter: 68 | X: 0.027620 | Y:0.006862 | Z: 0.006575
Counter: 69 | X: 0.045397 | Y:0.007780 | Z: 0.006786
Counter: 70 | X: 0.027397 | Y:0.007587 | Z: 0.006633
Counter: 71 | X: 0.026940 | Y:0.007069 | Z: 0.007005
Counter: 72 | X: 0.042475 | Y:0.007755 | Z: 0.007017
Counter: 73 | X: 0.034602 | Y:0.007308 | Z: 0.006917
Counter: 74 | X: 0.023841 | Y:0.007217 | Z: 0.006934
Counter: 75 | X: 0.037730 | Y:0.007033 | Z: 0.007130
Counter: 76 | X: 0.054264 | Y:0.007278 | Z: 0.006992
Counter: 77 | X: 0.024172 | Y:0.007522 | Z: 0.006696
Counter: 78 | X: 0.039765 | Y:0.007157 | Z: 0.006771
Counter: 79 | X: 0.055391 | Y:0.007748 | Z: 0.006802
Counter: 80 | X: 0.025095 | Y:0.007010 | Z: 0.007227
Counter: 81 | X: 0.029170 | Y:0.007138 | Z: 0.007137
Counter: 82 | X: 0.045697 | Y:0.007818 | Z: 0.006808
Counter: 83 | X: 0.025579 | Y:0.006923 | Z: 0.006697
Counter: 84 | X: 0.032095 | Y:0.007237 | Z: 0.006942
Counter: 85 | X: 0.043321 | Y:0.007289 | Z: 0.007105
Counter: 86 | X: 0.026634 | Y:0.007236 | Z: 0.006934
Counter: 87 | X: 0.027822 | Y:0.006892 | Z: 0.007126
Counter: 88 | X: 0.059194 | Y:0.007604 | Z: 0.007025
Counter: 89 | X: 0.026512 | Y:0.007158 | Z: 0.006763
Counter: 90 | X: 0.027455 | Y:0.007111 | Z: 0.006864
Counter: 91 | X: 0.043599 | Y:0.007532 | Z: 0.007223
Counter: 92 | X: 0.031468 | Y:0.007036 | Z: 0.007073
Counter: 93 | X: 0.027523 | Y:0.006975 | Z: 0.007054
Counter: 94 | X: 0.038845 | Y:0.007653 | Z: 0.006969
Counter: 95 | X: 0.039229 | Y:0.007330 | Z: 0.006810
Counter: 96 | X: 0.025182 | Y:0.007181 | Z: 0.006770
Counter: 97 | X: 0.035591 | Y:0.007352 | Z: 0.007241
Counter: 98 | X: 0.054914 | Y:0.007959 | Z: 0.006895
Counter: 99 | X: 0.025078 | Y:0.006887 | Z: 0.006883
Counter: 100 | X: 0.067578 | Y:0.007502 | Z: 0.006774
Counter: 101 | X: 0.045469 | Y:0.007451 | Z: 0.006875
Counter: 102 | X: 0.033406 | Y:0.007468 | Z: 0.006375
Counter: 103 | X: 0.031523 | Y:0.007722 | Z: 0.006880
Counter: 104 | X: 0.039967 | Y:0.007265 | Z: 0.007027
Counter: 105 | X: 0.025670 | Y:0.006974 | Z: 0.006759
Counter: 106 | X: 0.042552 | Y:0.007764 | Z: 0.006675
Counter: 107 | X: 0.055648 | Y:0.007669 | Z: 0.006855
Counter: 108 | X: 0.025381 | Y:0.006821 | Z: 0.006661
Counter: 109 | X: 0.026538 | Y:0.007415 | Z: 0.006703
Counter: 110 | X: 0.040487 | Y:0.007573 | Z: 0.007033
Counter: 111 | X: 0.053277 | Y:0.007159 | Z: 0.006730
Counter: 112 | X: 0.030815 | Y:0.007216 | Z: 0.006691
Counter: 113 | X: 0.030958 | Y:0.007084 | Z: 0.007216
Counter: 114 | X: 0.044879 | Y:0.007592 | Z: 0.006869
Counter: 115 | X: 0.026066 | Y:0.007286 | Z: 0.006614
Counter: 116 | X: 0.028223 | Y:0.007177 | Z: 0.007036
Counter: 117 | X: 0.045779 | Y:0.007377 | Z: 0.006991
Counter: 118 | X: 0.026742 | Y:0.007364 | Z: 0.006664
Counter: 119 | X: 0.026263 | Y:0.007122 | Z: 0.007079
Counter: 120 | X: 0.047816 | Y:0.007251 | Z: 0.007496
Counter: 121 | X: 0.027238 | Y:0.007118 | Z: 0.006805
Counter: 122 | X: 0.034441 | Y:0.007774 | Z: 0.006479
Counter: 123 | X: 0.044271 | Y:0.007891 | Z: 0.006563
Counter: 124 | X: 0.026174 | Y:0.007097 | Z: 0.006859
Counter: 125 | X: 0.028761 | Y:0.007311 | Z: 0.007059
Counter: 126 | X: 0.044178 | Y:0.007873 | Z: 0.007338
Counter: 127 | X: 0.050053 | Y:0.007707 | Z: 0.006919
Counter: 128 | X: 0.025170 | Y:0.007231 | Z: 0.006825
Counter: 129 | X: 0.038852 | Y:0.007341 | Z: 0.006993
Counter: 130 | X: 0.039485 | Y:0.007596 | Z: 0.006996
Counter: 131 | X: 0.026630 | Y:0.007278 | Z: 0.006974
Counter: 132 | X: 0.031373 | Y:0.007660 | Z: 0.006950
Counter: 133 | X: 0.043541 | Y:0.007594 | Z: 0.007189
Counter: 134 | X: 0.025770 | Y:0.007188 | Z: 0.006526
Counter: 135 | X: 0.028839 | Y:0.007671 | Z: 0.007037
Counter: 136 | X: 0.045801 | Y:0.007556 | Z: 0.007242
Counter: 137 | X: 0.043104 | Y:0.007634 | Z: 0.006621
Counter: 138 | X: 0.028183 | Y:0.007234 | Z: 0.007023
Counter: 139 | X: 0.043750 | Y:0.007780 | Z: 0.006883
Counter: 140 | X: 0.043672 | Y:0.007534 | Z: 0.006623
Counter: 141 | X: 0.039774 | Y:0.007768 | Z: 0.006770
Counter: 142 | X: 0.047389 | Y:0.007410 | Z: 0.007058
Counter: 143 | X: 0.026180 | Y:0.007246 | Z: 0.006843
Counter: 144 | X: 0.028158 | Y:0.007112 | Z: 0.007054
Counter: 145 | X: 0.046423 | Y:0.007577 | Z: 0.007069
Counter: 146 | X: 0.027666 | Y:0.007039 | Z: 0.007044
Counter: 147 | X: 0.027682 | Y:0.007292 | Z: 0.007116
Counter: 148 | X: 0.042541 | Y:0.007694 | Z: 0.007033
Counter: 149 | X: 0.050407 | Y:0.007805 | Z: 0.006609
Counter: 150 | X: 0.025791 | Y:0.006894 | Z: 0.007148
Counter: 151 | X: 0.038365 | Y:0.007376 | Z: 0.007470
Counter: 152 | X: 0.034722 | Y:0.007681 | Z: 0.007105
Counter: 153 | X: 0.032251 | Y:0.007234 | Z: 0.007076
Counter: 154 | X: 0.032041 | Y:0.007477 | Z: 0.007118
Counter: 155 | X: 0.042459 | Y:0.007723 | Z: 0.007156
Counter: 156 | X: 0.027988 | Y:0.007200 | Z: 0.007198
Counter: 157 | X: 0.028494 | Y:0.007101 | Z: 0.006945
Counter: 158 | X: 0.045996 | Y:0.007114 | Z: 0.007454
Counter: 159 | X: 0.035780 | Y:0.007663 | Z: 0.006596
Counter: 160 | X: 0.027588 | Y:0.007360 | Z: 0.007374
Counter: 161 | X: 0.063047 | Y:0.008135 | Z: 0.006686
Counter: 162 | X: 0.026972 | Y:0.007139 | Z: 0.006733
Counter: 163 | X: 0.028782 | Y:0.007015 | Z: 0.007134
Counter: 164 | X: 0.046374 | Y:0.007582 | Z: 0.007141
Counter: 165 | X: 0.026176 | Y:0.007436 | Z: 0.007009
Counter: 166 | X: 0.028928 | Y:0.007100 | Z: 0.006795
Counter: 167 | X: 0.043448 | Y:0.007827 | Z: 0.006779
Counter: 168 | X: 0.029240 | Y:0.006906 | Z: 0.007044
Counter: 169 | X: 0.027996 | Y:0.006937 | Z: 0.007090
Counter: 170 | X: 0.050587 | Y:0.007716 | Z: 0.007136
Counter: 171 | X: 0.032751 | Y:0.007127 | Z: 0.007331
Counter: 172 | X: 0.027043 | Y:0.007115 | Z: 0.006724
Counter: 173 | X: 0.040287 | Y:0.007936 | Z: 0.007451
Counter: 174 | X: 0.041305 | Y:0.007564 | Z: 0.006813
Counter: 175 | X: 0.025179 | Y:0.007152 | Z: 0.007254
Counter: 176 | X: 0.034086 | Y:0.007137 | Z: 0.007023
Counter: 177 | X: 0.057328 | Y:0.007475 | Z: 0.007116
Counter: 178 | X: 0.027024 | Y:0.007272 | Z: 0.007256
Counter: 179 | X: 0.029735 | Y:0.007729 | Z: 0.006880
Counter: 180 | X: 0.046504 | Y:0.008127 | Z: 0.006734
Counter: 181 | X: 0.025089 | Y:0.007018 | Z: 0.007051
Counter: 182 | X: 0.031333 | Y:0.007641 | Z: 0.007015
Counter: 183 | X: 0.045369 | Y:0.007335 | Z: 0.007400
Counter: 184 | X: 0.025070 | Y:0.007110 | Z: 0.007024
Counter: 185 | X: 0.033653 | Y:0.007320 | Z: 0.006747
Counter: 186 | X: 0.044340 | Y:0.007502 | Z: 0.007454
Counter: 187 | X: 0.036275 | Y:0.007344 | Z: 0.007149
Counter: 188 | X: 0.026343 | Y:0.006786 | Z: 0.007065
Counter: 189 | X: 0.040348 | Y:0.007650 | Z: 0.007245
Counter: 0 | X: 0.041179 | Y:0.007777 | Z: 0.007093
Counter: 1 | X: 0.026591 | Y:0.006872 | Z: 0.007067
Counter: 2 | X: 0.032204 | Y:0.007244 | Z: 0.007170
Counter: 3 | X: 0.044919 | Y:0.007864 | Z: 0.006776
Counter: 4 | X: 0.027177 | Y:0.007175 | Z: 0.006497
Counter: 5 | X: 0.036947 | Y:0.007200 | Z: 0.006992
Counter: 6 | X: 0.047860 | Y:0.007556 | Z: 0.006865
Counter: 7 | X: 0.025919 | Y:0.007473 | Z: 0.007106
Counter: 8 | X: 0.027577 | Y:0.007272 | Z: 0.007376
Counter: 9 | X: 0.047798 | Y:0.007517 | Z: 0.006884
Counter: 10 | X: 0.025711 | Y:0.007364 | Z: 0.006744
Counter: 11 | X: 0.031052 | Y:0.007332 | Z: 0.007284
Counter: 12 | X: 0.048184 | Y:0.008213 | Z: 0.006918
Counter: 13 | X: 0.032360 | Y:0.007197 | Z: 0.006968
Counter: 14 | X: 0.029950 | Y:0.007119 | Z: 0.006977
Counter: 15 | X: 0.056534 | Y:0.007918 | Z: 0.006958
Counter: 16 | X: 0.049150 | Y:0.007526 | Z: 0.006860
Counter: 17 | X: 0.026200 | Y:0.007162 | Z: 0.006939
Counter: 18 | X: 0.039071 | Y:0.007195 | Z: 0.007187
Counter: 19 | X: 0.041417 | Y:0.007614 | Z: 0.006615
Counter: 20 | X: 0.025573 | Y:0.007231 | Z: 0.007355
Counter: 21 | X: 0.026171 | Y:0.008033 | Z: 0.006898
Counter: 22 | X: 0.047289 | Y:0.007684 | Z: 0.006933
Counter: 23 | X: 0.024846 | Y:0.007026 | Z: 0.006918
Counter: 24 | X: 0.028820 | Y:0.007583 | Z: 0.007119
Counter: 25 | X: 0.049737 | Y:0.007931 | Z: 0.007155
Counter: 26 | X: 0.026685 | Y:0.007344 | Z: 0.006879
Counter: 27 | X: 0.071958 | Y:0.007069 | Z: 0.006915
Counter: 28 | X: 0.052497 | Y:0.007841 | Z: 0.006991
Counter: 29 | X: 0.025539 | Y:0.007150 | Z: 0.006914
Counter: 30 | X: 0.034631 | Y:0.007456 | Z: 0.007356
Counter: 31 | X: 0.048669 | Y:0.007500 | Z: 0.006790
Counter: 32 | X: 0.034137 | Y:0.007122 | Z: 0.007059
Counter: 33 | X: 0.027448 | Y:0.007411 | Z: 0.006888
Counter: 34 | X: 0.045390 | Y:0.007761 | Z: 0.007321
Counter: 35 | X: 0.041268 | Y:0.007973 | Z: 0.006918
Counter: 36 | X: 0.047954 | Y:0.007782 | Z: 0.006428
Counter: 37 | X: 0.039381 | Y:0.007893 | Z: 0.007250
Counter: 38 | X: 0.044859 | Y:0.007835 | Z: 0.007174
Counter: 39 | X: 0.035371 | Y:0.007322 | Z: 0.006800
Counter: 40 | X: 0.027880 | Y:0.007383 | Z: 0.007072
Counter: 41 | X: 0.055181 | Y:0.007921 | Z: 0.007500
Counter: 42 | X: 0.026310 | Y:0.007385 | Z: 0.006465
Counter: 43 | X: 0.028259 | Y:0.007340 | Z: 0.007186
Counter: 44 | X: 0.062190 | Y:0.007410 | Z: 0.007512
Counter: 45 | X: 0.030012 | Y:0.007095 | Z: 0.006809
Counter: 46 | X: 0.038518 | Y:0.007356 | Z: 0.007201
Counter: 47 | X: 0.067214 | Y:0.008300 | Z: 0.007207
Counter: 48 | X: 0.035307 | Y:0.008012 | Z: 0.006744
Counter: 49 | X: 0.033432 | Y:0.007364 | Z: 0.007150
Counter: 50 | X: 0.049479 | Y:0.007812 | Z: 0.007087
Counter: 51 | X: 0.032108 | Y:0.007519 | Z: 0.007070
Counter: 52 | X: 0.026488 | Y:0.007160 | Z: 0.006982
Counter: 53 | X: 0.042939 | Y:0.007913 | Z: 0.007604
Counter: 54 | X: 0.044505 | Y:0.007348 | Z: 0.007272
Counter: 55 | X: 0.032398 | Y:0.007358 | Z: 0.006731
Counter: 56 | X: 0.037359 | Y:0.007771 | Z: 0.007196
Counter: 57 | X: 0.047599 | Y:0.007818 | Z: 0.007073
Counter: 58 | X: 0.030726 | Y:0.007609 | Z: 0.006651
Counter: 59 | X: 0.031258 | Y:0.007468 | Z: 0.007329
Counter: 60 | X: 0.053460 | Y:0.007720 | Z: 0.007159
Counter: 61 | X: 0.026256 | Y:0.007215 | Z: 0.007194
Counter: 62 | X: 0.028420 | Y:0.007814 | Z: 0.006790
Counter: 63 | X: 0.050756 | Y:0.008026 | Z: 0.007159
Counter: 64 | X: 0.031006 | Y:0.007366 | Z: 0.006740
Counter: 65 | X: 0.027118 | Y:0.007220 | Z: 0.006888
Counter: 66 | X: 0.056149 | Y:0.008233 | Z: 0.006957
Counter: 67 | X: 0.037655 | Y:0.007540 | Z: 0.007172
Counter: 68 | X: 0.030130 | Y:0.007683 | Z: 0.006871
Counter: 69 | X: 0.057550 | Y:0.008284 | Z: 0.007374
Counter: 70 | X: 0.034649 | Y:0.007744 | Z: 0.006761
Counter: 71 | X: 0.026304 | Y:0.007459 | Z: 0.006984
Counter: 72 | X: 0.053530 | Y:0.007966 | Z: 0.007233
Counter: 73 | X: 0.044057 | Y:0.007779 | Z: 0.006897
Counter: 74 | X: 0.025693 | Y:0.007414 | Z: 0.006256
Counter: 75 | X: 0.036408 | Y:0.007902 | Z: 0.007210
Counter: 76 | X: 0.050331 | Y:0.007782 | Z: 0.007004
Counter: 77 | X: 0.024029 | Y:0.007356 | Z: 0.006638
Counter: 78 | X: 0.030978 | Y:0.007919 | Z: 0.007118
Counter: 79 | X: 0.051627 | Y:0.007702 | Z: 0.007529
Counter: 80 | X: 0.025349 | Y:0.007256 | Z: 0.006327
Counter: 81 | X: 0.028549 | Y:0.007356 | Z: 0.007181
Counter: 82 | X: 0.058008 | Y:0.007903 | Z: 0.007832
Counter: 83 | X: 0.030688 | Y:0.007010 | Z: 0.006508
Counter: 84 | X: 0.027216 | Y:0.007153 | Z: 0.006492
Counter: 85 | X: 0.074545 | Y:0.008116 | Z: 0.007515
Counter: 86 | X: 0.043277 | Y:0.007595 | Z: 0.006894
Counter: 87 | X: 0.024528 | Y:0.007401 | Z: 0.006451
Counter: 88 | X: 0.051527 | Y:0.008092 | Z: 0.007886
Counter: 89 | X: 0.043292 | Y:0.007809 | Z: 0.006943
Counter: 90 | X: 0.024235 | Y:0.007111 | Z: 0.006147
Counter: 91 | X: 0.045412 | Y:0.007739 | Z: 0.007697
Counter: 92 | X: 0.048236 | Y:0.008050 | Z: 0.008124
Counter: 93 | X: 0.024659 | Y:0.006883 | Z: 0.006020
Counter: 94 | X: 0.043902 | Y:0.007693 | Z: 0.007123
Counter: 95 | X: 0.055814 | Y:0.008321 | Z: 0.007784
Counter: 96 | X: 0.023934 | Y:0.007069 | Z: 0.005999
Counter: 97 | X: 0.029007 | Y:0.007235 | Z: 0.006755
Counter: 98 | X: 0.061113 | Y:0.008282 | Z: 0.008063
Counter: 99 | X: 0.033794 | Y:0.007786 | Z: 0.006071
Counter: 100 | X: 0.026936 | Y:0.006791 | Z: 0.005782
Counter: 101 | X: 0.071489 | Y:0.007744 | Z: 0.007992
Counter: 102 | X: 0.006448 | Y:0.007135 | Z: 0.006793
Counter: 103 | X: 0.005828 | Y:0.006110 | Z: 0.006175
Counter: 104 | X: 0.006522 | Y:0.006843 | Z: 0.008077
Counter: 105 | X: 0.006240 | Y:0.007636 | Z: 0.007521
Counter: 106 | X: 0.006048 | Y:0.006306 | Z: 0.005678
Counter: 107 | X: 0.006256 | Y:0.006952 | Z: 0.008230
Counter: 108 | X: 0.006639 | Y:0.007068 | Z: 0.006968
Counter: 109 | X: 0.006131 | Y:0.006231 | Z: 0.006056
Counter: 110 | X: 0.006368 | Y:0.007279 | Z: 0.008289
Counter: 111 | X: 0.006685 | Y:0.007398 | Z: 0.007878
Counter: 112 | X: 0.006617 | Y:0.006518 | Z: 0.006080
Counter: 113 | X: 0.006345 | Y:0.006297 | Z: 0.007388
Counter: 114 | X: 0.006611 | Y:0.007601 | Z: 0.008811
Counter: 115 | X: 0.006315 | Y:0.006513 | Z: 0.007295
